"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","salary"
"1",-1.91890936685182,-0.90308719654694,-4.07524883382429,-1.39467215712323,1.36065061357015,-0.397257445493318,1.49596349584734,1.47871970174873,2.09865804518212,-0.895198486434226,1.47603444711378,0.450904356460891,1.22102220282255,0.145172630352094,-0.153694397947385,2750000
"2",-2.15581584893976,-0.350453173029335,-3.05568716750531,-0.94463581005871,1.95158536207854,-1.43702045226462,1.07950155166511,1.12735264370642,1.37627824039556,-0.554273554933873,0.761667586449953,0.383160733959351,1.55522775315585,-0.37806291844321,-0.652526696394147,4500000
"3",-3.80912962380056,-2.734892204697,1.55333853738255,-0.618045197728548,-1.38376232546885,2.14799043885375,-0.0764106959615717,0.383627598884181,0.965604661628013,-0.782163451464069,0.241794336250935,0.475218725176321,0.133456725068901,0.386750881081354,0.219055733674213,4500000
"4",-2.26105169805705,-0.296561355980433,0.00936900668372022,-0.588707765019941,0.597143246937409,-0.785713090819196,0.802342004986996,-0.316516679361193,0.0159601315624392,-0.23772008721626,-0.739973971033369,-0.0938761725959196,1.33083729615028,-0.520413652628994,-0.410792349513104,4500000
"5",-2.99182435431699,-0.910886557969556,0.546250281652376,-0.776183812725826,0.888295337154281,-0.766355595680226,0.387662937994197,0.295784914174554,0.0284666570734711,-0.102047701300111,-0.628505428092751,0.401308089801992,1.13869564704854,-0.224364247577842,-0.464853210846566,4500000
"6",-3.71350202030076,-1.75746778190374,1.30926300101444,-1.06591166467031,0.587948110289416,-0.228390977950976,0.188454005441873,0.643244947658509,-0.110491459781522,0.0534567013362796,-1.73654952614617,-0.596178155483225,0.576168344617605,0.148719751238551,-0.0490092747742171,418000
"7",-3.40565113796168,-0.611800593518814,1.97210310058173,-0.515933196392326,1.43791913629534,-1.62339661795646,-1.10584648475391,0.321754365193669,-0.363675046934453,0.893658590673529,-0.507752877092793,-1.43139438556736,0.158848393694157,0.256528253806511,-0.127250841322426,485000
"8",-2.39534298275617,0.396817348305952,1.31148578629209,-0.972473785284703,1.74863557690037,-2.15576570929214,-0.804870671163409,0.289569675441164,-0.030247324839765,0.85843628364849,-0.703770687206311,-1.22763685596211,0.440835081506656,0.170688126429249,-0.108578563889122,485000
"9",-3.11803011533451,-1.66421315300609,0.761899850053481,-1.4752283392082,-0.164037958975984,0.610093544488447,0.422009664383162,-0.0535451324570404,0.0351961149802844,-0.301775201202158,-0.22481667617278,-1.27770998204163,0.314760310437588,0.231178341789582,0.0763095084895862,485000
"10",-1.72920653276274,-1.59468689839034,-0.852032686965861,-2.34240360151583,-0.459809124484946,0.258581121001685,1.30914659157476,0.188316481688358,1.5127000640901,-0.328398069327461,-1.47563614557466,-1.15375831695958,0.179088572804328,-0.0666525766772383,-0.102902259437387,1087500
"11",-2.29682251333392,-0.115980351570183,0.135451401393844,-1.71698022374777,1.22148863375464,-1.34573629079825,0.416051254396026,0.439278774853628,1.2573138695106,-0.235678070794638,-0.594540435783734,-1.44021533745148,0.224108880796232,-0.280618399646861,-0.544672712719023,1087500
"12",-2.61623198922897,-0.108030755039542,0.325268223782951,-1.60408563440525,1.71451261218993,-2.02064977332937,0.183479399444816,0.627349918476995,1.60360158585231,-0.0610195467510427,-0.910851761901246,-2.68130152266469,-0.40704746848802,-0.133287538144487,-1.70867906581608,1087500
"13",-2.87841833279175,-1.15462363828537,0.590451340774705,3.00013557929249,-0.512540391385362,1.02020898719743,-0.656550219077174,1.32133747906126,1.43657397289271,-0.22735085009418,-1.00258937100155,0.95909959033816,-0.264128108301327,-1.42446551768071,-0.0103244810598519,235000
"14",-1.16299011080292,0.199070524117345,-0.804542226358011,2.40956445895105,-0.69839335248756,0.903942915817919,0.561500272828352,0.522893289604065,1.34483691985032,-1.01775293542505,-0.678370643909206,0.862257548609841,-0.561651277262734,-0.0415472057316679,-0.0613011937116027,285000
"15",9.83765709129875,-3.49960478031489,0.739382836244577,2.62958624331454,-1.62542175646344,-1.44908759574873,0.27899994825751,0.641245820093261,2.2362982369827,-1.7322814034552,0.322538030087088,0.996919178904492,0.973945076221037,-0.951643882408391,0.348544219087471,1700000
"16",10.6757155858919,-3.73596024047654,0.105178315313763,1.94722085718858,-3.52378227081218,-0.253193493589713,1.66876874406562,0.518485932254211,2.07568632308461,-0.54444539401171,0.499762060518979,1.16897346263099,0.433870194518403,-0.134662638835447,-0.301967416339732,3425000
"17",-2.29992936205433,-0.896881498760865,0.781274405342429,2.72618285048979,-1.66909285425349,2.06953271367763,-0.84801425599545,0.27349035206285,1.42956924831509,-0.936520952901198,0.777244657561407,0.452134470150427,0.740087396041779,-0.316671763594926,-0.308673937215125,3425000
"18",-2.01742975876124,-0.221603878286089,0.367077674555267,2.60374024313519,-0.37414127793684,0.197648764785093,-0.657233888450788,0.587054544231803,0.951866595849395,0.195614892804882,-0.441991031724432,0.953703062633013,-0.838780912110426,0.940507469448903,0.817931207317649,3425000
"19",0.183086565622466,2.60927286409296,0.23133334460779,2.50820682687956,0.353672810308797,-1.07262959096846,-1.36861055447384,0.523248719673041,2.26760082478724,0.136873963787901,-0.288691970297006,-0.0340364049165477,-0.252550239148063,-1.28593987520848,-1.21361151952794,3425000
"20",-2.91715673677444,-1.19467046055194,0.526525905295996,-0.0253705272217188,-0.107260829908892,0.503676118870237,0.52802396789809,-0.285300947925309,-0.636333493377119,-0.614074371763915,0.00853523641958805,0.546843282507797,0.108713813437219,-0.272658529108935,-0.264394446574358,330000
"21",-1.45225208383756,0.36290029703411,-1.35490841427519,0.0477765879424133,0.499796834739179,-0.783390817635618,1.05663263880883,-0.918099928724798,0.543757259579152,-0.589344727031569,0.910142519610598,-1.71730925877175,0.365888979863409,-1.87264629271526,-1.66851259063755,330000
"22",-2.17748061377841,-0.98971858245904,-3.11367884862776,-0.977208307606512,1.1976570775433,-0.421934758770421,1.05643344717603,1.23656275153792,1.35559398698422,-0.361502710118965,1.12032581652051,0.33499907944046,0.0878775519136832,0.555384981559709,0.476073080025065,392200
"23",-3.421115928996,-1.53372723903969,0.994122929023652,0.0123772200719882,0.0319348504343493,0.202123177402017,-0.512183563070432,0.50644071991829,0.728358678960689,-0.0905744226682175,0.320341612522629,0.487168464882717,0.780681692125142,0.141900283234499,-0.0574178832755117,392200
"24",-3.29542009234867,-1.26471921566135,0.896898841968679,-0.258501477987356,0.550551350634684,-0.380566722292144,-0.199349763062569,0.853323936821287,0.795417557250604,-0.0140801023424285,-0.6012323896875,0.769852182793164,0.0477315006553506,0.217475263183479,-0.0160909747537353,1080000
"25",-3.81930328502178,-1.65242353638072,2.15442244096381,0.205550759915405,0.0801166378307562,0.120766839914142,-1.52433150345207,0.61595512381631,0.709674117655684,0.379057128522555,0.868755043660059,0.215403072427928,0.533606193541435,0.273525540238923,0.0634527851154439,1080000
"26",-2.71010218099512,-0.390648925566788,0.803859510023309,-0.167613564182359,0.943578628375689,-1.06262292868498,-0.40577669174226,0.460023953811562,0.54262135507774,0.25417501241739,-0.160085168034434,0.258213028524098,1.01156436515713,-0.0378048794650639,-0.334567888574367,1080000
"27",-2.91848031614077,-0.516664592494953,0.81640516339897,-0.1651882642757,1.02763658864579,-1.26558954650422,-0.521840849833052,0.661959269318535,1.44686931022517,-0.0379171259234386,0.110692267276831,-0.581401850642824,0.728628787855211,0.0761989543623515,-1.68254157373589,1080000
"28",3.62833162521235,-5.62978284689056,-0.728333907207493,-1.48492070177489,-2.85233964026363,0.151146082384539,-0.154748189376932,-0.293976550735845,0.834851251531331,-0.197434803350953,-0.459226879717311,-0.257334408370599,-0.108769389397647,-0.0286920906260398,-0.050963906482048,435650
"29",-3.45119864694084,-2.38315769058479,1.10406435546063,-1.05264397962507,-1.10887082831049,1.82011867663457,0.398049981089378,0.357413639253943,0.929572522174409,-0.937696337255936,-0.0716707088023779,0.78926669827202,-0.402934700594311,0.00654981117251646,0.0515282963295617,435650
"30",0.235033131039799,1.29693716616509,-0.707298989202269,-1.79635194713391,-0.329609455116406,0.344206244057258,0.93761516129605,-0.300046702925923,0.782785389997077,-0.550131912588003,0.0853448051297314,0.265373132714666,-1.97367719646388,0.165128788285485,0.881934188373125,1200000
"31",-0.643289846454876,1.16371162324745,-2.93650273808812,-1.56520411494406,1.63373896205455,-1.74901615187491,0.355544478523567,0.203125927379738,1.32502817567352,-0.0457858897809883,2.49915449854076,-0.0539233527918551,-0.778303593493556,0.379170815738048,0.363759093198388,2650000
"32",-2.23202848919512,-1.07834540537809,1.40288402366336,-1.26535780192428,-1.15203649672445,1.61888450349459,-0.224314462629844,-0.0882304947151807,0.604176782912232,-0.499652425779574,0.361326831970082,0.0422521026386147,-1.20213153309143,0.0138752251551968,0.638258049229173,2650000
"33",-3.17363813163062,-1.70332360608458,1.63839133297791,-1.10703520760565,-0.810056172531527,1.3107524783455,-0.566612966750479,0.224595612894017,1.09139030894255,-0.501439866076248,0.667777527680225,0.0127372627109026,-0.234228280074367,-0.216854364190084,-0.0423883496388689,2650000
