"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4","b1.WHIP","b1.FIP","b1.ERC","b1.ERAP","b1.kwERA","b1.BSR","b1.round","b1.Rank","b1.attendance.f","b1.l_GM","b1.salary","b2.WHIP","b2.FIP","b2.ERC","b2.ERAP","b2.kwERA","b2.BSR","b2.round","b2.Rank","b2.attendance.f","b2.l_GM","b2.salary"
"94",2007,19,9,33,2,2,0,672,219,75,18,52,179,2,9,12,1,929,0,87,1,1,23,3.01339285714286,0.235737351991389,1,0,1,1,1,0,0,0,18,9,4,2,2,4,0,1,0,0,25,0,4,0,0,3,6,0.36,0,0,1,94,100,7333333,1.20982142857143,3.47678571428571,3.39712940974358,16591.5863895646,6.91130247578041,105.202643581945,0,3,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.26339969372129,3.35160796324655,3.31259752485608,14060.3014851351,6.870715835141,97.2274159036212,0,2,3,0,5833333,1.33492822966507,3.23827751196172,3.75656673085588,14077.6184797284,7.01434977578475,100.086205622941,1,1,3,0,3340000
"95",2013,5,4,0,0,0,37,200,53,25,3,36,82,3,4,1,1,290,55,27,1,1,2,3.375,0.182758620689655,1,1,0,3,0,0,0,0,7,1,2,0,3,4,0,1,1,0,12,2,2,1,0,0,7.71428571428571,0.0833333333333333,0,0,2,92,95,7e+06,1.335,2.855,3.02498318965517,14073.2205982914,7.38620689655172,26.5920028077022,68,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.776785714285714,2.19553571428571,1.06788694671353,77150.8767114755,7.91063829787234,13.5075242714944,0,3,0,76,2500000,1.6875,4.8875,4.66017578125,10332.7067024297,5,15.2670538353772,0,2,3,39,1750000
"96",2007,5,1,0,0,0,0,146,34,16,4,15,30,2,0,0,0,191,9,17,3,1,4,2.95890410958904,0.178010471204188,1,1,0,7,0,0,0,0,21,2,0,0,3,6,0,0,0,0,26,0,0,1,0,0,0,0.0769230769230769,0,0,2,90,108,2e+06,1.00684931506849,3.83698630136986,2.05072600946712,18248.8932889687,6.46806282722513,17.3775246654773,35,1,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.71830985915493,4.2,5.80549376288217,11136.5795198863,5.76585365853659,50.1441529549322,0,4,0,66,6e+05,1.62068965517241,6.51034482758621,6.26437554858934,7074.45019434706,5.12727272727273,26.6983215176395,0,3,3,28,6e+05
"97",2001,0,1,0,0,0,0,32,14,4,2,2,6,1,0,0,0,46,7,4,1,1,1,3.375,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,100,270000,1.5,4.79375,5.62751956521739,14813.9164192541,6.70434782608696,9.10065244705491,10,3,4,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.4066985645933,4.99425837320574,4.82949012458833,10472.1317981404,6.52987012987013,50.9994700438912,0,5,1,62,270000,1.6875,4.96785714285714,6.54297511354252,6154.94333806428,6.37109826589595,32.5198823221585,0,4,2,28,215000
"98",2011,2,2,0,0,0,0,168,51,13,5,20,39,3,2,6,1,233,20,17,4,4,10,2.08928571428571,0.218884120171674,1,0,0,2,0,0,0,0,4,3,1,0,0,0,0,0,1,0,8,1,1,1,0,0,6.75,0.375,0,0,1,97,106,825000,1.26785714285714,4.2,3.79832097639485,25365.9830378921,6.22403433476395,27.5337380153163,52,3,8,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.6,4.55,5.93933375,8710.58285452142,6.26666666666667,30.209012058388,0,1,1,38,1300000,1.45374449339207,4.37621145374449,4.76199739233349,8757.18496659031,6.33134328358209,50.142147289199,0,5,1,81,1300000
"99",2011,1,0,0,0,0,0,74,28,11,1,15,19,2,0,1,0,116,6,14,2,0,3,4.01351351351351,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,103,750000,1.74324324324324,3.88918918918919,5.19145482292637,12830.8716985858,5.91724137931035,14.9421367669703,36,3,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.60909090909091,4.94545454545455,4.58060708133971,13579.4233843163,5.47017543859649,20.631887791613,1,1,3,60,1350000,1.56,6.02,5.19936334246575,18517.3955240676,4.90684931506849,10.2795792225647,0,1,3,21,4250000
"100",2014,8,4,17,1,1,0,332,112,35,9,22,79,1,4,3,0,458,0,43,6,4,13,2.84638554216867,0.244541484716157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,2450000,1.21084337349398,3.48012048192771,3.34504234722734,17038.1201559164,6.8410480349345,52.9715121013496,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.99315068493151,5.62465753424657,9.16845231822971,7001.47472815132,5.81025641025641,55.6375669534291,0,4,2,0,525000,1.51127819548872,3.86917293233083,4.87128246081305,12036.0084229742,6.57966101694915,83.9355273265422,0,3,3,0,525000
"101",2006,0,1,0,0,0,0,60,32,27,2,14,14,1,2,5,0,106,4,27,0,1,3,12.15,0.30188679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,100,7e+05,2.3,5.8,10.4188686320755,4114.97678312614,4.94716981132076,21.579022160468,18,1,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.74033149171271,5.50386740331492,6.85603332549665,9403.23632154113,6.20851063829787,55.514618481334,0,3,3,69,7e+05,1.35483870967742,3.90967741935484,3.72130335451693,15347.1084844912,6.14812967581047,44.9887259061704,0,2,3,89,1162500
"102",2014,10,5,25,1,1,0,470,114,44,5,41,167,2,8,3,0,614,0,46,5,3,9,2.52765957446809,0.185667752442997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,104,3630000,0.98936170212766,2.28723404255319,1.85058343717513,20571.143027646,7.84299674267101,41.7611519685767,0,2,4,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.32743362831858,4.95221238938053,3.81838772123894,10985.4448946531,5.95555555555556,40.7951454399805,0,3,1,0,5e+05,1.36918604651163,4.08081395348837,4.4664879841054,8305.16909125018,7.14193548387097,75.3223942132766,0,2,1,6,516500
"103",2009,0,0,0,0,0,0,7,3,1,1,2,2,0,0,1,0,13,0,1,0,0,0,3.85714285714286,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,102,380000,2.14285714285714,10.9142857142857,12.7451846153846,13221.4204041843,4.47692307692308,3.8360151871271,2,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.875,17.45,15.4802716346154,3629.40952271726,6.32307692307692,7.94499073950318,0,5,0,2,380000,1.45161290322581,2.81290322580645,3.42246535923754,27553.8845398126,6.76363636363636,3.72541412887458,0,4,0,12,380000
"104",2015,7,13,27,0,0,0,427,172,100,33,45,80,2,4,7,0,629,0,102,5,2,13,6.3231850117096,0.273449920508744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,118,5500000,1.52459016393443,6.14379391100703,6.21202812687326,9330.17490875672,5.97233704292528,132.536756443773,0,2,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.36180904522613,4.58190954773869,4.39323281087518,10946.5039011246,6.19075144508671,125.226991752611,0,5,2,0,5500000,1.3956043956044,4.1010989010989,4.33133350927198,10855.4820160671,6.3,109.561939077369,0,4,3,0,7675000
"105",2000,15,12,33,1,1,0,583,202,102,24,89,118,4,4,3,0,846,0,107,13,8,17,4.72384219554031,0.238770685579196,1,0,1,1,1,0,0,0,11,7,6,0,5,2,0,0,0,0,23,0,6,0,0,0,14.7272727272727,0.304347826086957,0,0,1,95,101,4500000,1.49742710120069,4.94957118353345,4.80804719170833,10689.8019670948,5.82553191489362,129.483863680858,0,3,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.4572864321608,5.11457286432161,5.03650340280227,10533.4282822142,6.10425776754891,148.457097032879,0,3,1,0,6e+06,1.55909943714822,5.42326454033771,5.57833210379128,9579.48440802429,5.71698113207547,139.963950771622,0,3,2,0,8600000
"106",2007,5,1,0,0,0,3,238,51,13,4,9,80,3,0,0,0,289,15,13,0,2,3,1.47478991596639,0.176470588235294,1,0,0,7,0,0,0,0,30,7,6,1,1,9,1,0,0,0,39,2,7,1,1,0,5.4,0.179487179487179,0,0,1,96,100,2050000,0.756302521008403,2.0655462184874,1.09096352243319,33901.0779594468,8.47266435986159,18.0155545083791,68,1,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.11176470588235,3.42941176470588,2.84211911764706,12854.1587262903,7.58181818181818,28.743636242719,0,4,1,50,840000,1.0935960591133,2.6679802955665,2.48973625760649,17184.1430463348,7.95882352941176,26.6970852944077,0,2,1,54,365300
"107",2002,9,13,30,0,0,0,545,179,79,20,65,107,3,2,8,0,771,0,85,7,6,17,3.91376146788991,0.232166018158236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,92,8500000,1.34311926605505,4.60917431192661,4.10335468104094,11752.6862224905,5.97587548638132,104.138578799754,0,3,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.28571428571429,4.48571428571429,4.41887871720117,11795.5809488311,6.86938775510204,8.3249032961828,0,3,3,0,8e+06,1.38963210702341,4.90066889632107,4.51846129861939,10260.6757326847,6.0643598615917,135.589943756138,0,5,0,0,6e+06
"108",2010,3,2,0,0,0,45,187,36,12,4,14,57,2,0,1,0,237,56,14,0,1,3,1.73262032085562,0.151898734177215,1,0,0,3,0,0,0,1,9,4,3,2,0,1,0,0,0,0,13,3,3,0,0,0,9,0.307692307692308,1,2,1,96,95,1e+07,0.802139037433155,2.83101604278075,1.21915397008055,27413.4609570884,7.62784810126582,15.6271186440678,64,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.05726872246696,2.4863436123348,2.17956827548107,16477.5192331363,8.44885993485342,27.6907463457507,0,3,1,77,7250000,1.14285714285714,3.55714285714286,2.26641616541353,19054.3999942656,7.08421052631579,4.60503230551032,0,4,2,14,6350000
"109",2001,5,4,9,0,0,5,310,88,40,8,35,78,4,2,12,0,438,11,44,6,2,7,3.48387096774194,0.200913242009132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,101,1900000,1.19032258064516,3.94516129032258,3.24972028281043,14494.4913464639,6.35890410958904,44.6530131096079,32,2,3,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.47683397683398,4.92586872586873,5.14117761481604,11101.8644461424,6.115953307393,120.807426173444,0,4,3,0,1625000,1.5781990521327,5.33981042654028,6.08992834800271,9840.28114738232,6.06666666666667,112.964053373513,0,5,0,0,325000
"110",2010,4,4,0,0,0,0,165,38,14,4,18,50,0,1,1,0,217,8,14,2,2,2,2.29090909090909,0.175115207373272,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,91,99,3900000,1.01818181818182,3.36363636363636,2.14174125680771,21605.8325632604,7.11428571428571,18.7702327825353,69,1,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.06875,3.14375,2.11386761046512,19751.8885590055,7.07441860465116,17.3243428414826,0,4,0,66,2e+06,1.24528301886792,1.95471698113208,2.35661829930214,23799.482597308,7.7013698630137,10.0983438779308,0,4,1,61,2e+06
"111",2009,0,0,0,0,0,0,10,4,3,1,2,3,0,0,1,0,17,1,3,0,0,0,8.1,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,97,391100,1.8,8,8.99100382352941,5987.29121944854,5.4,3.96290486296946,4,3,6,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.78947368421053,4.14736842105263,6.4684375,6208.77379336385,6.35454545454546,15.7535895645688,0,5,0,21,391100,1.69306930693069,5.57623762376238,5.77820155767169,11111.5265730008,5.47643312101911,27.3300298253305,0,5,0,40,391100
"112",2014,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,100,2650000,1,2.2,0.7,15032.1902189941,8.4,0.0353697749196142,1,2,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.47058823529412,10.4352941176471,13.0408310344828,4002.40277541634,3.33103448275862,9.72074561990917,0,4,3,6,2650000,1.46073298429319,3.84397905759162,3.80235882397414,11435.7262291467,6.30974729241877,31.8818855102288,0,4,1,58,2650000
"113",2012,14,13,32,3,2,0,596,196,87,15,52,184,3,5,6,2,831,0,96,9,6,17,3.94127516778524,0.235860409145608,1,1,0,3,3,0,0,0,45,17,8,4,3,20,0,1,0,0,65,0,8,0,0,0,4.8,0.261538461538462,0,0,2,88,97,1.2e+07,1.24832214765101,3.15973154362416,3.40528683219054,12304.9157475563,7.26281588447653,94.308239527268,0,3,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0506512301013,2.95253256150507,2.36461421558181,20018.7978998658,7.44395604395604,82.6976048082917,0,2,3,0,6687500,1.21030042918455,3.20429184549356,3.08160600526525,18463.7495399758,7.18144329896907,103.789701209329,1,1,3,0,4837500
"114",2009,0,0,0,0,0,0,111,14,3,1,8,45,1,1,0,0,136,5,9,2,0,0,0.72972972972973,0.102941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,90,1e+06,0.594594594594595,1.68648648648649,0.305673549284579,61662.9270951452,8.75294117647059,4.30809766813321,37,1,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.04081632653061,3.10816326530612,2.38228367346939,17743.7798888399,8.04092664092664,27.6130043376404,0,5,2,54,414800,2.57142857142857,10.4857142857143,13.736678021978,4363.93287850526,4.47692307692308,4.58279401919214,0,4,1,2,331000
"115",2001,4,3,0,0,0,4,196,30,20,3,44,88,1,2,6,0,273,16,21,2,0,7,2.75510204081633,0.10989010989011,1,0,0,5,0,0,0,0,16,2,0,0,2,8,0,0,0,0,19,1,0,0,0,2,0,0.105263157894737,1,0,1,116,93,3333333,1.13265306122449,3.3530612244898,2.19621821036107,16876.7542806352,7.11428571428571,17.4720339404385,69,3,9,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.27751196172249,3.51578947368421,2.60902719352127,19961.752374945,6.41351351351351,21.6398230234593,1,1,3,73,3333333,1.61538461538462,4.02417582417582,4.75938848920863,11675.2178779247,6.43597122302158,16.7108881410216,1,1,3,39,1916667
"116",2003,0,1,0,0,0,0,109,38,23,4,21,21,1,1,5,0,172,17,23,1,0,2,5.69724770642202,0.22093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,109,550000,1.62385321100917,5.5394495412844,5.54314521015575,9565.44244441076,5.12093023255814,24.9259909173568,64,2,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.51351351351351,4.25405405405405,5.12508904694168,12675.1572362243,5.82105263157895,19.7919523948708,1,1,3,69,1750000,1.4,3.4,3.2881450443787,16943.4169045219,6.67810650887574,17.1517223037598,0,5,3,73,1533333
"117",2015,0,1,3,0,0,0,50,16,10,2,8,14,0,1,1,0,76,0,11,0,0,0,5.4,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,99,512100,1.44,4.7,4.37767828947368,9166.11078441348,6.18947368421053,10.3457836299242,1,1,3,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.48076923076923,5.33461538461538,5.21873063186813,7184.74946333824,6.54285714285714,41.3027252760241,0,2,1,6,505000,1.24070021881838,4.19781181619256,3.46339281455142,11746.3854801254,6.525,76.7768391936003,1,1,0,0,505000
"118",2003,2,2,0,0,0,2,102,41,29,4,21,29,3,7,3,0,166,13,31,1,4,0,7.67647058823529,0.246987951807229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,92,8e+05,1.82352941176471,4.87647058823529,6.41845194011339,5991.97377923623,5.97831325301205,27.7684264410301,65,1,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.33333333333333,4.71851851851852,3.74981512605042,15332.403493928,6.50924369747899,16.8450356702247,0,3,3,56,8e+05,1.5,4.1375,5.24642826086956,11554.8548070182,8.00869565217391,12.8234258783114,0,3,3,35,1100000
"119",2006,4,1,0,0,0,1,194,72,37,8,20,40,1,4,3,2,276,20,44,5,2,10,5.14948453608247,0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,104,6e+05,1.42268041237113,4.59175257731959,4.81895024652622,10097.4857322592,6.18260869565217,42.4030815674012,64,1,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.58666666666667,3.57333333333333,4.712317852071,13440.0451384362,6.00355029585799,42.4689268254551,0,6,0,71,6e+05,1.4936170212766,5.48510638297872,5.40666364893617,8892.37537231857,6.10588235294118,64.2341808425144,0,3,0,59,475000
"120",2014,8,11,29,0,0,0,494,156,75,19,73,105,7,5,9,0,722,1,84,10,5,8,4.09919028340081,0.21606648199446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,101,2650000,1.39068825910931,4.79109311740891,4.17231962469299,12318.7590970377,5.89861495844875,97.4282423235118,3,2,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.33774834437086,4.62384105960265,4.73907362013739,9718.24532168598,6.70637636080871,103.839090226929,0,2,0,8,4500000,1.3953488372093,7.38604651162791,6.03309769317329,6303.63005965136,5.01290322580645,13.8381042820523,0,4,0,0,3250000
"121",2011,6,11,31,0,0,0,558,177,78,24,70,176,7,3,5,2,795,0,93,9,4,10,3.7741935483871,0.222641509433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,104,511000,1.32795698924731,4.08172043010753,3.95565211199026,13776.9422699063,7.03018867924528,111.217506455929,0,1,2,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.48373101952278,4.22819956616052,4.60564417953205,9756.02209896593,6.77042459736457,97.6508566087576,0,4,1,0,437500,1.50898203592814,4.81676646706587,5.25883504076185,10823.4176838175,6.70120481927711,41.875314153516,0,5,2,1,401000
"122",2008,14,8,33,3,2,0,645,208,85,24,40,160,0,6,12,0,877,0,94,6,0,21,3.55813953488372,0.237172177879133,1,2,2,4,4,0,0,0,75,28,8,3,8,17,0,1,1,0,108,0,9,1,1,1,2.88,0.259259259259259,0,0,1,97,101,1500000,1.15348837209302,3.88837209302326,3.41223299302591,14191.9497813575,6.87776510832383,109.266030766401,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.10697674418605,3.82325581395349,3.23846584854452,12982.3044706779,7.29473684210526,112.277067046727,0,5,0,0,1e+06,1.43582887700535,4.32299465240642,4.9192850802139,10439.9417690467,6.86666666666667,87.9244452539234,0,5,0,0,394900
"123",2008,11,8,26,0,0,0,450,166,76,20,36,82,1,3,4,0,650,0,79,7,8,7,4.56,0.255384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,98,2300000,1.34666666666667,4.62,4.31011952615385,10744.9624027814,6.19384615384615,96.7789500125597,5,2,12,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.40782122905028,4.44022346368715,4.47956423276743,12276.347402993,6.4272373540856,40.1363036893893,0,4,3,42,5e+05,1.65573770491803,5.25737704918033,6.3610963593879,7310.41808015327,5.78848920863309,104.99811732409,0,4,0,8,5e+05
"124",2002,7,1,0,0,0,6,234,73,26,4,28,44,3,4,0,0,324,25,29,4,7,11,3,0.225308641975309,1,0,1,3,0,0,0,0,8,6,3,0,1,1,1,0,0,0,15,1,3,1,1,0,10.125,0.4,0,0,1,103,99,2e+06,1.29487179487179,3.7,3.22784350071225,16498.9994119443,6.1037037037037,33.689747506823,79,3,13,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.35684647302905,2.80165975103734,3.60691633544442,19403.01009261,7.29473684210526,37.094244954726,1,1,3,76,2500000,1.35294117647059,3.00882352941176,3.78405908126137,11941.9281070052,7.50309278350515,34.5439139529239,1,1,3,69,2450000
"125",2015,7,2,4,0,0,2,228,69,24,7,16,79,5,2,1,0,309,13,26,1,3,4,2.84210526315789,0.223300970873786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,103,4e+06,1.11842105263158,2.79210526315789,2.76522383750639,18119.2715203002,8.00194174757282,34.1092896174863,32,2,11,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.61306532663317,5.18241206030151,6.48204164315851,7783.96406007211,6.85335515548282,129.004719491856,0,3,3,8,6500000,1.26178010471204,3.93821989528796,4.0043908357476,10716.5723116437,7.39503722084367,123.211879281931,0,3,3,1,6500000
"126",2012,2,4,7,0,0,0,112,41,19,6,20,19,1,4,1,0,169,0,23,1,2,2,4.58035714285714,0.242603550295858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,92,3100000,1.63392857142857,5.87857142857143,5.77704250316991,10042.2759726312,5.32899408284024,30.1241160848559,0,1,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.37614678899083,4.90642201834862,3.8431419900076,9481.76778253304,5.36178343949045,35.848567135061,0,5,0,26,3100000,1.83185840707965,5.32389380530974,6.20012873340708,8772.26002576697,5.46818181818182,28.2664001058681,0,3,2,23,3100000
"127",2002,7,2,0,0,0,7,234,70,22,4,22,43,3,2,3,0,312,16,25,4,2,17,2.53846153846154,0.224358974358974,1,0,1,9,0,0,0,0,25,15,10,1,4,8,1,0,1,0,43,3,10,1,0,1,10.8,0.348837209302326,0,0,2,99,99,375000,1.17948717948718,3.61025641025641,2.96310521449704,19498.8174868432,6.20769230769231,30.3217161503244,63,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.41951219512195,4.01951219512195,3.89577385757403,14746.2567048392,5.88160535117057,33.634652158987,0,3,1,56,240000,1.5,2.62647058823529,3.90608834951456,7240.30164991044,6.44854368932039,10.5218168376756,0,1,3,19,203500
